;Key_lvl1;Key_lvl2;Key_lvl3;Key_lvl4;Key_lvl5;Key_lvl6;Base Price 1 Target Value;Color;Size;Gender;Year of Commodity;Launch Date;Tag Price;Sales Season;Age Group;Cluster;Centroid
254;3353229000101;335322900_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;10;('345022900_2',)
255;3353229010101;335322901_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
256;3355017009000;335501700_2;Women - Socks - Tube Socks - 19 yuan;Female - Socks - Stockings;Female - socks;Female;19.0;Other;No Size;No Gender;2016;09/09/2016;19.0;Autumn;18-28;6;('331023400_2',)
257;3358468000101;335846800_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
258;3358713000101;335871300_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
259;3358714000101;335871400_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
260;3358715000101;335871500_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;3;('347000500_2',)
261;3358994010101;335899401_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Red;18cm-20cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
262;3307536000106;330753600_2;Men - Socks - Stockings - $10;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2015;18/09/2015;10.0;Autumn;29-38;4;('331032200_2',)
263;3307537000106;330753700_2;Men - Socks - Stockings - $10;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2015;23/09/2015;10.0;Autumn;29-38;6;('331023400_2',)
264;3307540000105;330754000_2;Men - Socks - Stockings - 12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;24cm-26cm;No Gender;2015;18/10/2015;12.0;Autumn;29-38;4;('331032200_2',)
265;3307543000105;330754300_2;Men - Socks - Stockings - $10;Men - Socks - Stockings;Male - socks;male;10.0;Red;24cm-26cm;No Gender;2016;18/12/2015;10.0;Autumn;29-38;4;('331032200_2',)
266;3307738000103;330773800_2;Men - Socks - Stockings - 12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;22cm-24cm;No Gender;2016;18/09/2016;12.0;Autumn;29-38;3;('347000500_2',)
267;3307994010103;330799401_2;Men - Socks - Stockings - 12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;22cm-24cm;No Gender;2015;18/09/2015;12.0;Autumn;29-38;4;('331032200_2',)
268;3359708434403;335970843_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Navy;22cm-24cm;No Gender;2017;15/08/2017;9.0;Autumn;18-28;10;('345022900_2',)
269;3359708470203;335970847_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;15/10/2017;9.0;Autumn;18-28;8;('328031000_2',)
270;3359708480203;335970848_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;15/10/2017;9.0;Autumn;18-28;5;('345024600_2',)
271;3359708503603;335970850_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Blue;22cm-24cm;No Gender;2017;15/09/2017;12.0;Autumn;29-38;10;('345022900_2',)
272;3359708512603;335970851_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Green;22cm-24cm;No Gender;2017;15/09/2017;12.0;Autumn;29-38;3;('347000500_2',)
273;3359708520503;335970852_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Cameo;22cm-24cm;No Gender;2017;15/09/2017;12.0;Autumn;29-38;5;('345024600_2',)
274;3359708530203;335970853_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Hot Pink;22cm-24cm;No Gender;2017;15/09/2017;12.0;Autumn;29-38;5;('345024600_2',)
275;3359708600203;335970860_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;05/09/2017;9.0;Autumn;29-38;5;('345024600_2',)
276;3359708610203;335970861_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;05/09/2017;9.0;Autumn;29-38;10;('345022900_2',)
277;3359708620203;335970862_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Hot Pink;22cm-24cm;No Gender;2017;15/08/2017;12.0;Autumn;39-48;2;('338020000_2',)
278;3359708634603;335970863_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Purple;22cm-24cm;No Gender;2017;10/09/2017;9.0;Autumn;39-48;5;('345024600_2',)
279;3359708640203;335970864_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;10/09/2017;9.0;Autumn;39-48;3;('347000500_2',)
280;3359708650503;335970865_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Cameo;22cm-24cm;No Gender;2017;10/09/2017;9.0;Autumn;39-48;5;('345024600_2',)
281;3359708660503;335970866_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Cameo;22cm-24cm;No Gender;2017;10/09/2017;9.0;Autumn;39-48;3;('347000500_2',)
282;3359708679003;335970867_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;Other;22cm-24cm;No Gender;2017;13/09/2017;10.0;Autumn;29-38;8;('328031000_2',)
283;3359708680203;335970868_2;Women - socks - stockings -12 yuan;Female - Socks - Stockings;Female - socks;Female;12.0;Hot Pink;22cm-24cm;No Gender;2017;13/09/2017;12.0;Autumn;29-38;5;('345024600_2',)
284;3359708690903;335970869_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Brick Red;22cm-24cm;No Gender;2017;13/09/2017;15.0;Autumn;18-28;5;('345024600_2',)
285;3359708701403;335970870_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Date Red;22cm-24cm;No Gender;2017;22/09/2017;15.0;Autumn;18-28;8;('328031000_2',)
286;3359708710203;335970871_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Hot Pink;22cm-24cm;No Gender;2017;30/09/2017;15.0;Autumn;18-28;8;('328031000_2',)
287;3359708721403;335970872_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Date Red;22cm-24cm;No Gender;2017;25/09/2017;15.0;Autumn;18-28;7;('337880302_2',)
288;3359708730203;335970873_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;5;('345024600_2',)
289;3359708740203;335970874_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;10;('345022900_2',)
290;3359708750203;335970875_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;10;('345022900_2',)
291;3359708761503;335970876_2;Female - socks - stockings - 9 yuan;Female - Socks - Stockings;Female - socks;Female;9.0;Yellow;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;29-38;5;('345024600_2',)
292;3359708770203;335970877_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;15.0;Autumn;18-28;5;('345024600_2',)
293;3359708784403;335970878_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Navy;22cm-24cm;No Gender;2017;09/10/2017;15.0;Autumn;18-28;2;('338020000_2',)
294;3360063000001;336006300_2;Women - Pantyhose - Core Wrap - 9.9 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;10.0;No Color;Ultra Sheer;No Gender;2015;10/07/2015;9.9;Autumn;29-38;10;('345022900_2',)
295;3360064008001;336006400_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Natural;Ultra Sheer;No Gender;2015;31/07/2015;19.0;Autumn;18-28;3;('347000500_2',)
296;3360065008001;336006500_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Natural;Ultra Sheer;No Gender;2015;31/07/2015;19.0;Autumn;18-28;3;('347000500_2',)
297;3360066005601;336006600_2;Women - Pantyhose - Core Wrap - 25 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;25.0;Black;Ultra Sheer;No Gender;2015;31/07/2015;25.0;Autumn;18-28;3;('347000500_2',)
298;3360075010002;336007501_2;Women - Pantyhose - Core Wrap - $11.9;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;12.0;No Color;Sheer;No Gender;2016;01/09/2016;11.9;Autumn;18-28;4;('331032200_2',)
299;3360115005601;336011500_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Black;Ultra Sheer;No Gender;2016;31/08/2016;19.0;Autumn;29-38;6;('331023400_2',)
300;3360116005601;336011600_2;Women - Pantyhose - Core Wrap - 15 RMB;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;15.0;Black;Ultra Sheer;No Gender;2016;31/08/2016;15.0;Autumn;29-38;6;('331023400_2',)
301;3360124005601;336012400_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Black;Ultra Sheer;No Gender;2016;31/08/2016;19.0;Autumn;29-38;6;('331023400_2',)
302;3360125008001;336012500_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Natural;Ultra Sheer;No Gender;2016;31/08/2016;19.0;Autumn;29-38;6;('331023400_2',)
303;3360133005601;336013300_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Black;Ultra Sheer;No Gender;2016;31/08/2016;19.0;Autumn;29-38;6;('331023400_2',)
304;3360138005601;336013800_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Black;Ultra Sheer;No Gender;2016;31/08/2016;19.0;Autumn;29-38;6;('331023400_2',)
305;3310155000100;331015500_2;Men - Socks - Sock Socks - 25RMB;Men - Socks - Stockings;Male - socks;male;25.0;White;No Size;No Gender;2015;28/08/2015;25.0;Autumn;29-38;4;('331032200_2',)
306;3310157003200;331015700_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;4;('331032200_2',)
307;3310158003205;331015800_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;24cm-26cm;No Gender;2015;28/08/2015;19.0;Autumn;29-38;4;('331032200_2',)
308;3310159003205;331015900_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;24cm-26cm;No Gender;2015;28/08/2015;19.0;Autumn;18-28;4;('331032200_2',)
309;3310172000000;331017200_2;Men - Socks - Stockings - 3.5 RMB;Men - Socks - Stockings;Male - socks;male;4.0;No Color;No Size;No Gender;2015;28/08/2015;3.5;Autumn;18-28;1;('335030700_2',)
310;3310174000000;331017400_2;Men - Socks - Tube Socks - 5 RMB;Men - Socks - Stockings;Male - socks;male;5.0;No Color;No Size;No Gender;2015;28/08/2015;5.0;Autumn;18-28;1;('335030700_2',)
311;3310175000000;331017500_2;Men - Socks - Tube Socks - 5 RMB;Men - Socks - Stockings;Male - socks;male;5.0;No Color;No Size;No Gender;2015;28/08/2015;5.0;Autumn;18-28;4;('331032200_2',)
312;3310183000000;331018300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;29-38;6;('331023400_2',)
313;3310185000000;331018500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
314;3310203000000;331020300_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
315;3310205000000;331020500_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
316;3310206000000;331020600_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
317;3310209000000;331020900_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
318;3310211000000;331021100_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
319;3310212000000;331021200_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;4;('331032200_2',)
320;3310213000000;331021300_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;No Size;No Gender;2015;28/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
321;3310234006000;331023400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;White;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;6;('331023400_2',)
322;3310237000000;331023700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
323;3310239000000;331023900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
324;3310243000000;331024300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
325;3310254000000;331025400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
326;3310259000000;331025900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
327;3310267000000;331026700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
328;3310272000000;331027200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;1;('335030700_2',)
329;3310273000000;331027300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
330;3310274000000;331027400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
331;3310276000000;331027600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
332;3310277000000;331027700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
333;3310279000000;331027900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;No Size;No Gender;2015;14/08/2015;10.0;Autumn;18-28;1;('335030700_2',)
334;3310283000006;331028300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;14/08/2015;10.0;Autumn;18-28;8;('328031000_2',)
335;3310291000006;331029100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;14/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
336;3310301000006;331030100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;28/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
337;3310305000006;331030500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;14/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
338;3310306000006;331030600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;14/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
339;3310307000006;331030700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;26cm-28cm;No Gender;2015;28/08/2015;10.0;Autumn;18-28;4;('331032200_2',)
340;3360153009002;336015300_2;Women - Pantyhose - Core Wrap - 9 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;9.0;Other;Sheer;No Gender;2016;09/09/2016;9.0;Autumn;29-38;1;('335030700_2',)
341;3369930058001;336993005_2;Women - Pantyhose - Core Material - 19 yuan;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;19.0;Natural;Ultra Sheer;No Gender;2016;05/10/2016;19.0;Autumn;29-38;1;('335030700_2',)
342;3369930068001;336993006_2;Women - Pantyhose - Core Wrap - 15 RMB;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;15.0;Natural;Ultra Sheer;No Gender;2016;05/10/2016;15.0;Autumn;29-38;4;('331032200_2',)
343;3369930078001;336993007_2;Women - Pantyhose - Core Wrap - 15 RMB;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;15.0;Natural;Ultra Sheer;No Gender;2016;05/10/2016;15.0;Autumn;29-38;1;('335030700_2',)
344;3369930088001;336993008_2;Women - Pantyhose - Core Wrap - 15 RMB;Female - Pantyhose - Core Wrap;Female - pantyhose;Female;15.0;Natural;Ultra Sheer;No Gender;2016;05/10/2016;15.0;Autumn;29-38;1;('335030700_2',)
345;3370016010005;337001601_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;No Color;Extra Thick;No Gender;2015;15/11/2015;49.0;Autumn;29-38;1;('335030700_2',)
346;3370019010003;337001901_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;No Color;Medium Thick;No Gender;2015;02/09/2015;19.0;Autumn;18-28;2;('338020000_2',)
347;3370019020003;337001902_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;No Color;Medium Thick;No Gender;2015;21/09/2015;19.0;Autumn;18-28;3;('347000500_2',)
348;3370029030003;337002903_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;No Color;Medium Thick;No Gender;2015;12/11/2015;29.0;Autumn;29-38;6;('331023400_2',)
349;3370029040003;337002904_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;No Color;Medium Thick;No Gender;2015;12/11/2015;29.0;Autumn;29-38;2;('338020000_2',)
350;3370030039000;337003003_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Other;No Size;No Gender;2016;08/09/2016;39.0;Autumn;18-28;6;('331023400_2',)
351;3370055039000;337005503_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Other;No Size;No Gender;2015;03/10/2015;19.0;Autumn;18-28;8;('328031000_2',)
352;3370060019000;337006001_2;Women - Pantyhose - Velvet - 12 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;12.0;Other;No Size;No Gender;2015;01/04/2015;12.0;Autumn;18-28;7;('337880302_2',)
353;3370064019000;337006401_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Other;No Size;No Gender;2015;17/11/2015;69.0;Autumn;18-28;1;('335030700_2',)
354;3370069010003;337006901_2;Pregnant women - pantyhose - velvet - 69 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;69.0;No Color;Medium Thick;No Gender;2015;06/11/2015;69.0;Autumn;29-38;6;('331023400_2',)
355;3370099010004;337009901_2;Pregnant women - Pantyhose - Velvet - 99 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;99.0;No Color;Thick;No Gender;2015;06/11/2015;99.0;Autumn;29-38;4;('331032200_2',)
356;3370099030005;337009903_2;Women - Pantyhose - Velvet - $99;Female - Pantyhose - Velvet;Female - pantyhose;Female;99.0;No Color;Extra Thick;No Gender;2015;23/11/2015;99.0;Autumn;29-38;1;('335030700_2',)
357;3370099050005;337009905_2;Pregnant women - Pantyhose - Velvet - 99 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;99.0;No Color;Extra Thick;No Gender;2015;05/12/2015;99.0;Autumn;29-38;1;('335030700_2',)
358;3370119010004;337011901_2;Women - Pantyhose - Velvet - $119;Female - Pantyhose - Velvet;Female - pantyhose;Female;119.0;No Color;Thick;No Gender;2015;10/11/2015;119.0;Autumn;29-38;4;('331032200_2',)
359;3370120007903;337012000_2;Women - Pantyhose - Velvet - $35;Female - Pantyhose - Velvet;Female - pantyhose;Female;35.0;Dark Gray;Thick;No Gender;2015;28/08/2015;35.0;Autumn;18-28;2;('338020000_2',)
360;3370122005603;337012200_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Thick;No Gender;2015;14/08/2015;39.0;Autumn;18-28;10;('345022900_2',)
361;3370127005627;337012700_2;Women - Pantyhose - Velvet - $45;Female - Pantyhose - Velvet;Female - pantyhose;Female;45.0;Black;Medium Thick;No Gender;2015;14/08/2015;45.0;Autumn;18-28;2;('338020000_2',)
362;3370130005606;337013000_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;80D;No Gender;2015;14/08/2015;29.0;Autumn;18-28;10;('345022900_2',)
363;3370131005601;337013100_2;Women - Pantyhose - Velvet - $35;Female - Pantyhose - Velvet;Female - pantyhose;Female;35.0;Black;Ultra Sheer;No Gender;2015;31/07/2015;35.0;Autumn;18-28;3;('347000500_2',)
364;3370132005601;337013200_2;Women - Pantyhose - Velvet - $35;Female - Pantyhose - Velvet;Female - pantyhose;Female;35.0;Black;Ultra Sheer;No Gender;2015;31/07/2015;35.0;Autumn;18-28;3;('347000500_2',)
365;3370136000005;337013600_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Extra Thick;No Gender;2015;29/10/2015;39.0;Autumn;29-38;1;('335030700_2',)
366;3310316001406;331031600_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Date Red;26cm-28cm;No Gender;2015;10/09/2015;15.0;Autumn;29-38;1;('335030700_2',)
367;3310317003106;331031700_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Cyan;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
368;3310319003106;331031900_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Cyan;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
369;3310321000106;331032100_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Red;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
370;3310322003106;331032200_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Cyan;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
371;3310323003106;331032300_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Cyan;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
372;3310324003106;331032400_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Cyan;26cm-28cm;No Gender;2015;18/09/2015;15.0;Autumn;29-38;4;('331032200_2',)
373;3310325000006;331032500_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;26cm-28cm;No Gender;2015;25/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
374;3310326000006;331032600_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;No Color;26cm-28cm;No Gender;2015;25/08/2015;19.0;Autumn;29-38;6;('331023400_2',)
375;3310334000005;331033400_2;Men - Socks - Stockings - 3.5 RMB;Men - Socks - Stockings;Male - socks;male;4.0;No Color;24cm-26cm;No Gender;2015;30/09/2015;3.5;Autumn;29-38;1;('335030700_2',)
376;3310335000005;331033500_2;Men - Socks - Tube Socks - 1 RMB;Men - Socks - Stockings;Male - socks;male;1.0;No Color;24cm-26cm;No Gender;2015;30/09/2015;1.0;Autumn;29-38;4;('331032200_2',)
377;3310336000105;331033600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;24cm-26cm;No Gender;2015;05/11/2015;10.0;Autumn;29-38;1;('335030700_2',)
378;3310393000005;331039300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;No Color;24cm-26cm;No Gender;2015;27/08/2015;10.0;Autumn;29-38;4;('331032200_2',)
