;Key_lvl1;Key_lvl2;Key_lvl3;Key_lvl4;Key_lvl5;Key_lvl6;Base Price 1 Target Value;Color;Size;Gender;Year of Commodity;Launch Date;Tag Price;Sales Season;Age Group;Cluster;Centroid
533;3310501005606;331050100_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Black;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;1;331050900_2
534;3310502003606;331050200_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Blue;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;1;331050900_2
535;3310503001006;331050300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Orange;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
536;3310504004106;331050400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Sea Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
537;3310505001006;331050500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Orange;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
538;3310507000106;331050700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;13;332025400_2
539;3370146005603;337014600_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Medium Thick;No Gender;2015;18/12/2015;39.0;Autumn;29-38;8;336993004_2
540;3370148005602;337014800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;22/08/2016;29.0;Autumn;29-38;13;332025400_2
541;3370149005602;337014900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;22/08/2016;29.0;Autumn;29-38;13;332025400_2
542;3370150005603;337015000_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Medium Thick;No Gender;2016;22/08/2016;29.0;Autumn;29-38;13;332025400_2
543;3370151005603;337015100_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Medium Thick;No Gender;2016;22/08/2016;39.0;Autumn;29-38;5;331995285_2
544;3370152005602;337015200_2;Women - Pantyhose - Velvet - 15 RMB;Female - Pantyhose - Velvet;Female - pantyhose;Female;15.0;Black;Sheer;No Gender;2016;25/08/2016;15.0;Autumn;29-38;9;335055900_2
545;3370153005602;337015300_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2016;25/08/2016;19.0;Autumn;29-38;13;332025400_2
546;3370154005602;337015400_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;25/08/2016;29.0;Autumn;29-38;13;332025400_2
547;3370155005602;337015500_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;25/08/2016;29.0;Autumn;29-38;13;332025400_2
548;3370156005602;337015600_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2016;25/08/2016;39.0;Autumn;29-38;14;337002902_2
549;3370157005602;337015700_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2016;25/08/2016;39.0;Autumn;29-38;9;335055900_2
550;3370158005602;337015800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;05/09/2016;29.0;Autumn;29-38;13;332025400_2
551;3370159005602;337015900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;05/09/2016;29.0;Autumn;29-38;14;337002902_2
552;3370160005602;337016000_2;Pregnant women - Pantyhose - Velvet - $ 39;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;39.0;Black;Sheer;No Gender;2016;05/09/2016;39.0;Autumn;29-38;12;331023300_2
553;3370160015602;337016001_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;24/10/2016;29.0;Autumn;29-38;8;336993004_2
554;3370161005602;337016100_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2016;05/09/2016;39.0;Autumn;29-38;14;337002902_2
555;3370166005603;337016600_2;Women - Pantyhose - Velvet - 12 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;12.0;Black;Medium Thick;No Gender;2017;11/09/2017;12.0;Autumn;18-28;8;336993004_2
556;3370168008002;337016800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Natural;Sheer;No Gender;2017;11/09/2017;29.0;Autumn;18-28;8;336993004_2
557;3370169008002;337016900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Natural;Sheer;No Gender;2017;11/09/2017;29.0;Autumn;18-28;6;335023300_2
558;3370170008002;337017000_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Sheer;No Gender;2017;11/09/2017;19.0;Autumn;18-28;8;336993004_2
559;3370171008003;337017100_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Medium Thick;No Gender;2017;11/09/2017;19.0;Autumn;18-28;11;331032200_2
560;3370172008003;337017200_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Medium Thick;No Gender;2017;11/09/2017;19.0;Autumn;18-28;8;336993004_2
561;3370173005602;337017300_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;30/09/2017;19.0;Autumn;18-28;14;337002902_2
562;3370174005602;337017400_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;20/09/2017;19.0;Autumn;18-28;14;337002902_2
563;3370316000004;337031600_2;Women - Pantyhose - Velvet - $149;Female - Pantyhose - Velvet;Female - pantyhose;Female;149.0;No Color;Thick;No Gender;2015;10/11/2015;149.0;Autumn;29-38;15;335030900_2
564;3370813000003;337081300_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;11;331032200_2
565;3370817010003;337081701_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;11;331032200_2
566;3370821000003;337082100_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;12;331023300_2
567;3370823010003;337082301_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;12;331023300_2
568;3370828000003;337082800_2;Pregnant women - pantyhose - Velvet - 89 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;89.0;No Color;Medium Thick;No Gender;2015;23/11/2015;89.0;Autumn;29-38;11;331032200_2
569;3370833009000;337083300_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Other;No Size;No Gender;2015;09/11/2015;69.0;Autumn;29-38;11;331032200_2
570;3371001015602;337100101_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;25/09/2017;19.0;Autumn;29-38;4;337861803_2
571;3371010005600;337101000_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;No Size;No Gender;2017;16/02/2017;29.0;Autumn;18-28;6;335023300_2
572;3371302000005;337130200_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;No Color;Extra Thick;No Gender;2015;12/10/2015;79.0;Autumn;29-38;14;337002902_2
573;3371352000005;337135200_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;No Color;Extra Thick;No Gender;2015;12/10/2015;79.0;Autumn;29-38;10;331800103_2
574;3371601009000;337160100_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Other;No Size;No Gender;2016;08/09/2016;29.0;Autumn;18-28;11;331032200_2
575;3371605000003;337160500_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;No Color;Medium Thick;No Gender;2015;17/09/2015;19.0;Autumn;18-28;8;336993004_2
576;3372002005600;337200200_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;Black;No Size;No Gender;2016;28/09/2016;59.0;Autumn;18-28;13;332025400_2
577;3372090008002;337209000_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Sheer;No Gender;2017;18/09/2017;19.0;Autumn;18-28;8;336993004_2
578;3372689000004;337268900_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;No Color;Thick;No Gender;2015;18/11/2015;59.0;Autumn;29-38;15;335030900_2
579;3375042000003;337504200_2;Pregnant - Pantyhose - Velvet - 19 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;19.0;No Color;Medium Thick;No Gender;2015;01/10/2015;19.0;Autumn;18-28;5;331995285_2
580;3375097000003;337509700_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;No Color;Medium Thick;No Gender;2015;01/10/2015;19.0;Autumn;18-28;5;331995285_2
581;3377666000004;337766600_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;No Color;Thick;No Gender;2015;12/10/2015;69.0;Autumn;29-38;10;331800103_2
582;3378305029000;337830502_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Other;No Size;No Gender;2015;16/09/2015;29.0;Autumn;18-28;3;335057700_2
583;3378305035602;337830503_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2015;29/09/2015;19.0;Autumn;29-38;3;335057700_2
584;3378305045603;337830504_2;Women - Pantyhose - Velvet - 25 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;25.0;Black;Medium Thick;No Gender;2015;02/10/2015;25.0;Autumn;18-28;5;331995285_2
585;3378312005602;337831200_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2015;30/09/2015;39.0;Autumn;29-38;10;331800103_2
586;3378501120003;337850112_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;No Color;Medium Thick;No Gender;2015;17/09/2015;49.0;Autumn;18-28;5;331995285_2
587;3378506070003;337850607_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;No Color;Medium Thick;No Gender;2015;16/09/2015;79.0;Autumn;18-28;9;335055900_2
588;3378509010003;337850901_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;No Color;Medium Thick;No Gender;2015;12/10/2015;69.0;Autumn;29-38;11;331032200_2
589;3378511000005;337851100_2;Women - Pantyhose - Velvet - $99;Female - Pantyhose - Velvet;Female - pantyhose;Female;99.0;No Color;Extra Thick;No Gender;2015;12/10/2015;99.0;Autumn;29-38;14;337002902_2
590;3378526000005;337852600_2;Women - Pantyhose - Velvet - $119;Female - Pantyhose - Velvet;Female - pantyhose;Female;119.0;No Color;Extra Thick;No Gender;2015;12/10/2015;119.0;Autumn;29-38;6;335023300_2
591;3378527009000;337852700_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Other;No Size;No Gender;2015;17/11/2015;49.0;Autumn;18-28;6;335023300_2
592;3378618035600;337861803_2;Women - Pantyhose - Velvet - 7.9 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;8.0;Black;No Size;No Gender;2016;28/09/2016;7.9;Autumn;18-28;4;337861803_2
593;3378618045602;337861804_2;Women - Pantyhose - Velvet - 15 RMB;Female - Pantyhose - Velvet;Female - pantyhose;Female;15.0;Black;Sheer;No Gender;2017;15/09/2017;15.0;Autumn;18-28;8;336993004_2
594;3378803025603;337880302_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Black;Medium Thick;No Gender;2015;17/10/2015;49.0;Autumn;29-38;3;335057700_2
595;3378809015603;337880901_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;Black;Medium Thick;No Gender;2015;17/10/2015;59.0;Autumn;29-38;5;331995285_2
596;3378820015603;337882001_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Black;Medium Thick;No Gender;2015;17/10/2015;69.0;Autumn;29-38;14;337002902_2
597;3378821005603;337882100_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;Black;Medium Thick;No Gender;2015;17/10/2015;79.0;Autumn;29-38;9;335055900_2
598;3378826000003;337882600_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;No Color;Medium Thick;No Gender;2015;16/09/2015;59.0;Autumn;18-28;5;331995285_2
599;3379018029000;337901802_2;Women - Pantyhose - Velvet - 12 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;12.0;Other;No Size;No Gender;2015;03/10/2015;12.0;Autumn;29-38;12;331023300_2
600;3379510009000;337951000_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Other;No Size;No Gender;2015;16/09/2015;49.0;Autumn;18-28;14;337002902_2
601;3379622005603;337962200_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Black;Medium Thick;No Gender;2015;17/10/2015;69.0;Autumn;29-38;12;331023300_2
602;3310508004406;331050800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
603;3310509004406;331050900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
604;3310511004406;331051100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
605;3310512005606;331051200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
606;3310513004406;331051300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;335057700_2
607;3310513010106;331051301_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
608;3310515003606;331051500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
609;3310516005606;331051600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
610;3310517004406;331051700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;335057700_2
611;3310518003606;331051800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
612;3310519007106;331051900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Light Heather Grey;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
613;3310521004406;331052100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
614;3310522004406;331052200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
615;3310523000106;331052300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;18-28;1;331050900_2
616;3310524005606;331052400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
617;3310525005606;331052500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
618;3310526000106;331052600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
619;3310526014406;331052601_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;7;331052100_2
620;3310527000106;331052700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
621;3310528005606;331052800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;335057700_2
622;3310529004406;331052900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;335057700_2
623;3310530005606;331053000_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
624;3310531004406;331053100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
625;3310532004205;331053200_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Royal Blue;24cm-26cm;No Gender;2016;16/09/2016;15.0;Autumn;29-38;1;331050900_2
626;3310534000106;331053400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;335057700_2
627;3310535005606;331053500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
628;3310536004206;331053600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Royal Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
629;3310537000106;331053700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;9;335055900_2
630;3310538004406;331053800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;13;332025400_2
631;3310539009006;331053900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
632;3310540009006;331054000_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;1;331050900_2
633;3310541009006;331054100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;9;335055900_2
634;3310546000106;331054600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;25/08/2016;10.0;Autumn;29-38;3;335057700_2
635;3310572009005;331057200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;24cm-26cm;No Gender;2016;26/07/2016;10.0;Autumn;29-38;12;331023300_2
636;3310573004406;331057300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;22/08/2016;10.0;Autumn;29-38;13;332025400_2
637;3310574005606;331057400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;1;331050900_2
638;3310575005606;331057500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;12;331023300_2
639;3310576005606;331057600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;7;331052100_2
640;3310577004406;331057700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;13;332025400_2
641;3310578005606;331057800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;7;331052100_2
642;3310585000105;331058500_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Red;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;1;331050900_2
643;3310586005605;331058600_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Black;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;1;331050900_2
644;3310587005605;331058700_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Black;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;9;335055900_2
645;3311229000102;331122900_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;1;331050900_2
646;3311229010102;331122901_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;3;335057700_2
647;3379949125602;337994912_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2017;10/08/2017;39.0;Autumn;29-38;3;335057700_2
648;3379949135602;337994913_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;10/08/2017;19.0;Autumn;29-38;5;331995285_2
649;3380085005602;338008500_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;5;331995285_2
650;3380087005602;338008700_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;5;331995285_2
651;3380088005602;338008800_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;5;331995285_2
652;3380089005602;338008900_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;5;331995285_2
653;3380091005602;338009100_2;Female - One-piece pants inside - Thin - $99;Female - One Internal Pants - Thin;Female - One-piece pants;Female;99.0;Black;Sheer;No Gender;2015;14/08/2015;99.0;Autumn;29-38;14;337002902_2
654;3380093005602;338009300_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;5;331995285_2
655;3380094005602;338009400_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;5;331995285_2
656;3380095005602;338009500_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;5;331995285_2
657;3380096005602;338009600_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;5;331995285_2
658;3380104008002;338010400_2;Female - One-piece pants inside - Thin - $69;Female - One Internal Pants - Thin;Female - One-piece pants;Female;69.0;Natural;Sheer;No Gender;2015;14/08/2015;69.0;Autumn;18-28;12;331023300_2
659;3380112000002;338011200_2;Female - One-piece pants inside - Thin 19 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;19.0;No Color;Sheer;No Gender;2015;28/08/2015;19.0;Autumn;18-28;13;332025400_2
